5993
5681
6272
6944
6828
6748
6630
6561
6514
6852
7023
7273
7393
7405
8113
7486
7837
7796
7647
9003
8841
8902
9205
9306
9362
9708
9704
9833
9698
10077
9716
9871
9497
10500
10384
10525
10213
10994
10674
10433
10430
10618
9878
10269
10281
10298
10516
10282
10340
11137
10538
10773
11161
10636
10869
10572
10896
11405
10938
10657
11237
11272
10984
10860
11276
11040
11186
10687
11267
10800
10716
10941
11312
10875
10770
11333
11122
11119
11571
11129
11660
11816
11193
11766
11937
12457
11897
12508
12085
12551
11508
12515
12256
12744
12204
12819
12407
12228
11826
12573
